CONCEPT_ID,CONCEPT_NAME,NUM_PERSONS,PERCENT_PERSONS,RECORDS_PER_PERSON,PERCENT_PERSONS_NTILE,RECORDS_PER_PERSON_NTILE
4147326,Sore throat symptom,8,0.0656,1.0,3,3
378001,Concussion with no loss of consciousness,6,0.0492,1.2,3,1
75036,"Localized, primary osteoarthritis of the hand",6,0.0492,1.0,3,4
313217,Atrial fibrillation,6,0.0492,1.0,3,4
381316,Cerebrovascular accident,6,0.0492,1.0,3,4
4113008,Laceration of hand,6,0.0492,1.0,3,4
4129902,Neoplasm of prostate,6,0.0492,1.0,4,4
4152936,Laceration of thigh,6,0.0492,1.0,4,4
4195694,Acute respiratory distress syndrome,6,0.0492,1.0,4,4
4294548,Acute bacterial sinusitis,6,0.0492,1.0,4,4
44782746,Acute deep venous thrombosis,6,0.0492,1.0,4,4
31967,Nausea,5,0.0410,1.0,4,4
317576,Coronary arteriosclerosis,5,0.0410,1.0,4,4
436940,Metabolic syndrome X,5,0.0410,1.0,4,4
4155034,Laceration of forearm,5,0.0410,1.0,4,4
200970,Carcinoma in situ of prostate,5,0.0410,1.0,4,5
201826,Type 2 diabetes mellitus,5,0.0410,1.0,4,5
80502,Osteoporosis,5,0.0410,1.0,4,5
4278672,Fracture of forearm,5,0.0410,1.0,4,5
4120314,Hypertriglyceridemia,5,0.0410,1.0,5,5
78272,Sprain of wrist,5,0.0410,1.0,5,5
4218389,Whiplash injury to neck,5,0.0410,1.2,5,1
4096715,Vomiting symptom,5,0.0410,1.0,5,5
443614,Chronic kidney disease stage 1,4,0.0328,1.0,5,5
192279,Disorder of kidney due to diabetes mellitus,4,0.0328,1.0,5,5
4059173,Fracture of ankle,4,0.0328,1.0,5,5
375671,Concussion with loss of consciousness,4,0.0328,1.0,5,5
4112853,Malignant tumor of breast,4,0.0328,1.0,5,5
43530652,Chronic intractable migraine without aura,4,0.0328,1.0,5,5
4048171,Perennial allergic rhinitis with seasonal variation,4,0.0328,1.0,5,6
4029498,Seizure disorder,4,0.0328,1.0,5,6
4156265,Facial laceration,4,0.0328,1.0,5,6
132797,Sepsis,4,0.0328,1.0,6,6
4195085,Nasal congestion,4,0.0328,1.0,6,6
4214376,Hyperglycemia,4,0.0328,1.0,6,6
4218106,Alcoholism,4,0.0328,1.0,6,6
4296204,Epidermal burn of skin,3,0.0246,1.0,6,6
4120613,Acquired coagulation disorder,3,0.0246,1.0,6,6
196236,Septic shock,3,0.0246,1.0,6,6
4262136,Blighted ovum,3,0.0246,1.0,6,6
4310703,"Non-small cell carcinoma of lung, TNM stage 1",3,0.0246,1.0,6,6
4229440,Chronic congestive heart failure,3,0.0246,1.0,6,6
40405599,Fibromyalgia,3,0.0246,1.0,6,7
4145808,Diarrhea symptom,3,0.0246,1.0,6,7
4329847,Myocardial infarction,3,0.0246,1.0,6,7
378419,Alzheimer's disease,3,0.0246,1.0,7,7
440448,Appendicitis,3,0.0246,1.0,7,7
4230399,Closed fracture of hip,3,0.0246,1.0,7,7
4208104,Drug overdose,3,0.0246,1.0,7,7
40318618,Complete miscarriage,3,0.0246,1.0,7,7
4079750,Osteoarthritis of knee,3,0.0246,1.0,7,7
380378,Epilepsy,3,0.0246,1.0,7,7
137613,Eclampsia in pregnancy,3,0.0246,1.0,7,7
436096,Chronic pain,3,0.0246,1.0,7,7
40486433,Perennial allergic rhinitis,3,0.0246,1.0,7,7
4055754,Impacted molars,3,0.0246,1.0,7,8
4283893,Sinusitis,3,0.0246,1.0,7,8
4115276,Non-small cell lung cancer,3,0.0246,1.0,7,8
4116491,Escherichia coli urinary tract infection,3,0.0246,1.3,8,1
40479422,Injury of medial collateral ligament of knee,2,0.0164,1.0,8,8
321042,Cardiac arrest,2,0.0164,1.0,8,8
4043241,Familial Alzheimer's disease of early onset,2,0.0164,1.0,8,8
4056621,Recurrent urinary tract infection,2,0.0164,1.0,8,8
4084167,Acute allergic reaction,2,0.0164,1.5,8,1
4094814,Bullet wound,2,0.0164,1.0,8,8
4134304,Fracture subluxation of wrist,2,0.0164,1.0,8,8
4146173,Injury of tendon of the rotator cuff of shoulder,2,0.0164,1.0,8,8
440086,Child attention deficit disorder,2,0.0164,1.0,8,8
4220631,Injury of kidney,2,0.0164,1.0,8,8
195588,Cystitis,2,0.0164,1.0,8,8
4237458,Fracture of clavicle,2,0.0164,1.0,8,9
37017023,Recurrent rectal polyp,2,0.0164,1.0,9,9
439393,Pre-eclampsia,2,0.0164,1.0,9,9
40480160,Pathological fracture due to osteoporosis,2,0.0164,1.5,9,1
4299128,Full thickness burn,1,0.0082,1.0,9,9
4309027,Idiopathic atrophic hypothyroidism,1,0.0082,1.0,9,9
4245614,Bleeding from anus,1,0.0082,1.0,9,9
134438,Contact dermatitis,1,0.0082,1.0,9,9
4196262,Metastasis from malignant tumor of prostate,1,0.0082,1.0,9,9
4341247,Protracted diarrhea,1,0.0082,1.0,9,9
133834,Atopic dermatitis,1,0.0082,1.0,9,9
37016354,Neuropathy due to type 2 diabetes mellitus,1,0.0082,1.0,9,9
443601,Chronic kidney disease stage 2,1,0.0082,1.0,9,9
4180790,Malignant tumor of colon,1,0.0082,1.0,9,9
199076,Tubal pregnancy,1,0.0082,1.0,10,10
4142905,Fracture of rib,1,0.0082,1.0,10,10
440674,Gout,1,0.0082,1.0,10,10
40479768,Injury of anterior cruciate ligament,1,0.0082,1.0,10,10
438130,Opioid abuse,1,0.0082,1.0,10,10
4132546,Traumatic brain injury,1,0.0082,1.0,10,10
258780,Emphysematous bronchitis,1,0.0082,1.0,10,10
432545,Bacterial infectious disease,1,0.0082,1.0,10,10
4109685,Laceration of foot,1,0.0082,1.0,10,10
316139,Heart failure,1,0.0082,1.0,10,10
45769905,Microalbuminuria due to type 2 diabetes mellitus,1,0.0082,1.0,10,10
4280726,Seasonal allergic rhinitis,1,0.0082,1.0,10,10
4296205,Partial thickness burn,1,0.0082,1.0,10,10
