domain,date,records
Condition occurrence,2020-10-01T00:00:00Z,6
Condition occurrence,2021-09-01T00:00:00Z,11
Drug exposure,1979-01-01T00:00:00Z,6
Drug exposure,1980-10-01T00:00:00Z,6
Drug exposure,1981-02-01T00:00:00Z,6
Drug exposure,1982-02-01T00:00:00Z,6
Drug exposure,1983-02-01T00:00:00Z,6
Drug exposure,1984-02-01T00:00:00Z,6
Drug exposure,1984-07-01T00:00:00Z,6
Drug exposure,1985-01-01T00:00:00Z,6
Drug exposure,1986-03-01T00:00:00Z,6
Drug exposure,1987-03-01T00:00:00Z,6
Drug exposure,1987-09-01T00:00:00Z,6
Drug exposure,1988-03-01T00:00:00Z,7
Drug exposure,1988-09-01T00:00:00Z,8
Drug exposure,1989-01-01T00:00:00Z,6
Drug exposure,1989-03-01T00:00:00Z,7
Drug exposure,1989-12-01T00:00:00Z,6
Drug exposure,1990-02-01T00:00:00Z,7
Drug exposure,1990-11-01T00:00:00Z,9
Drug exposure,1991-02-01T00:00:00Z,6
Drug exposure,1991-04-01T00:00:00Z,7
Drug exposure,1992-04-01T00:00:00Z,8
Drug exposure,1992-12-01T00:00:00Z,10
Drug exposure,1993-04-01T00:00:00Z,7
Drug exposure,1993-12-01T00:00:00Z,8
Drug exposure,1994-02-01T00:00:00Z,7
Drug exposure,1994-03-01T00:00:00Z,6
Drug exposure,1994-04-01T00:00:00Z,7
Drug exposure,1994-08-01T00:00:00Z,6
Drug exposure,1994-12-01T00:00:00Z,6
Drug exposure,1995-01-01T00:00:00Z,6
Drug exposure,1995-03-01T00:00:00Z,6
Drug exposure,1995-05-01T00:00:00Z,7
Drug exposure,1995-08-01T00:00:00Z,7
Drug exposure,1995-10-01T00:00:00Z,8
Drug exposure,1995-11-01T00:00:00Z,6
Drug exposure,1996-01-01T00:00:00Z,7
Drug exposure,1996-02-01T00:00:00Z,7
Drug exposure,1996-04-01T00:00:00Z,6
Drug exposure,1996-05-01T00:00:00Z,7
Drug exposure,1996-07-01T00:00:00Z,6
Drug exposure,1996-09-01T00:00:00Z,8
Drug exposure,1996-11-01T00:00:00Z,7
Drug exposure,1997-01-01T00:00:00Z,12
Drug exposure,1997-03-01T00:00:00Z,8
Drug exposure,1997-05-01T00:00:00Z,12
Drug exposure,1997-09-01T00:00:00Z,6
Drug exposure,1997-11-01T00:00:00Z,9
Drug exposure,1998-03-01T00:00:00Z,8
Drug exposure,1998-04-01T00:00:00Z,10
Drug exposure,1998-05-01T00:00:00Z,12
Drug exposure,1998-06-01T00:00:00Z,6
Drug exposure,1998-11-01T00:00:00Z,6
Drug exposure,1999-01-01T00:00:00Z,11
Drug exposure,1999-02-01T00:00:00Z,6
Drug exposure,1999-03-01T00:00:00Z,8
Drug exposure,1999-05-01T00:00:00Z,8
Drug exposure,1999-06-01T00:00:00Z,6
Drug exposure,1999-11-01T00:00:00Z,6
Drug exposure,2000-01-01T00:00:00Z,12
Drug exposure,2000-03-01T00:00:00Z,12
Drug exposure,2000-05-01T00:00:00Z,15
Drug exposure,2000-09-01T00:00:00Z,13
Drug exposure,2001-02-01T00:00:00Z,7
Drug exposure,2001-03-01T00:00:00Z,7
Drug exposure,2001-05-01T00:00:00Z,7
Drug exposure,2001-09-01T00:00:00Z,7
Drug exposure,2001-10-01T00:00:00Z,8
Drug exposure,2001-12-01T00:00:00Z,10
Drug exposure,2002-03-01T00:00:00Z,7
Drug exposure,2002-06-01T00:00:00Z,8
Drug exposure,2002-07-01T00:00:00Z,7
Drug exposure,2002-09-01T00:00:00Z,10
Drug exposure,2002-10-01T00:00:00Z,8
Drug exposure,2003-01-01T00:00:00Z,8
Drug exposure,2003-02-01T00:00:00Z,8
Drug exposure,2003-04-01T00:00:00Z,12
Drug exposure,2003-05-01T00:00:00Z,6
Drug exposure,2003-06-01T00:00:00Z,10
Drug exposure,2003-07-01T00:00:00Z,8
Drug exposure,2003-09-01T00:00:00Z,6
Drug exposure,2004-01-01T00:00:00Z,6
Drug exposure,2004-02-01T00:00:00Z,14
Drug exposure,2004-03-01T00:00:00Z,8
Drug exposure,2004-04-01T00:00:00Z,11
Drug exposure,2004-06-01T00:00:00Z,17
Drug exposure,2004-07-01T00:00:00Z,8
Drug exposure,2004-10-01T00:00:00Z,7
Drug exposure,2004-12-01T00:00:00Z,14
Drug exposure,2005-02-01T00:00:00Z,6
Drug exposure,2005-03-01T00:00:00Z,8
Drug exposure,2005-04-01T00:00:00Z,8
Drug exposure,2005-06-01T00:00:00Z,9
Drug exposure,2005-08-01T00:00:00Z,6
Drug exposure,2005-10-01T00:00:00Z,10
Drug exposure,2005-12-01T00:00:00Z,8
Drug exposure,2006-01-01T00:00:00Z,6
Drug exposure,2006-02-01T00:00:00Z,6
Drug exposure,2006-03-01T00:00:00Z,10
Drug exposure,2006-05-01T00:00:00Z,10
Drug exposure,2006-06-01T00:00:00Z,10
Drug exposure,2006-07-01T00:00:00Z,9
Drug exposure,2006-09-01T00:00:00Z,10
Drug exposure,2006-10-01T00:00:00Z,7
Drug exposure,2007-01-01T00:00:00Z,15
Drug exposure,2007-02-01T00:00:00Z,9
Drug exposure,2007-03-01T00:00:00Z,9
Drug exposure,2007-05-01T00:00:00Z,10
Drug exposure,2007-07-01T00:00:00Z,12
Drug exposure,2007-10-01T00:00:00Z,11
Drug exposure,2008-01-01T00:00:00Z,9
Drug exposure,2008-03-01T00:00:00Z,6
Drug exposure,2008-05-01T00:00:00Z,10
Drug exposure,2008-06-01T00:00:00Z,7
Drug exposure,2008-07-01T00:00:00Z,8
Drug exposure,2008-08-01T00:00:00Z,6
Drug exposure,2008-10-01T00:00:00Z,8
Drug exposure,2008-11-01T00:00:00Z,11
Drug exposure,2008-12-01T00:00:00Z,6
Drug exposure,2009-01-01T00:00:00Z,10
Drug exposure,2009-03-01T00:00:00Z,8
Drug exposure,2009-04-01T00:00:00Z,11
Drug exposure,2009-05-01T00:00:00Z,14
Drug exposure,2009-07-01T00:00:00Z,10
Drug exposure,2009-10-01T00:00:00Z,8
Drug exposure,2009-11-01T00:00:00Z,9
Drug exposure,2010-01-01T00:00:00Z,11
Drug exposure,2010-03-01T00:00:00Z,11
Drug exposure,2010-04-01T00:00:00Z,11
Drug exposure,2010-05-01T00:00:00Z,18
Drug exposure,2010-07-01T00:00:00Z,16
Drug exposure,2010-10-01T00:00:00Z,11
Drug exposure,2010-11-01T00:00:00Z,14
Drug exposure,2010-12-01T00:00:00Z,7
Drug exposure,2011-01-01T00:00:00Z,15
Drug exposure,2011-02-01T00:00:00Z,10
Drug exposure,2011-03-01T00:00:00Z,11
Drug exposure,2011-04-01T00:00:00Z,9
Drug exposure,2011-05-01T00:00:00Z,20
Drug exposure,2011-07-01T00:00:00Z,7
Drug exposure,2011-08-01T00:00:00Z,6
Drug exposure,2011-09-01T00:00:00Z,9
Drug exposure,2011-11-01T00:00:00Z,20
Drug exposure,2011-12-01T00:00:00Z,11
Drug exposure,2012-01-01T00:00:00Z,15
Drug exposure,2012-02-01T00:00:00Z,12
Drug exposure,2012-03-01T00:00:00Z,9
Drug exposure,2012-04-01T00:00:00Z,8
Drug exposure,2012-05-01T00:00:00Z,17
Drug exposure,2012-06-01T00:00:00Z,16
Drug exposure,2012-07-01T00:00:00Z,8
Drug exposure,2012-08-01T00:00:00Z,11
Drug exposure,2012-11-01T00:00:00Z,19
Drug exposure,2012-12-01T00:00:00Z,8
Drug exposure,2013-01-01T00:00:00Z,19
Drug exposure,2013-02-01T00:00:00Z,15
Drug exposure,2013-03-01T00:00:00Z,12
Drug exposure,2013-04-01T00:00:00Z,14
Drug exposure,2013-05-01T00:00:00Z,13
Drug exposure,2013-06-01T00:00:00Z,21
Drug exposure,2013-08-01T00:00:00Z,30
Drug exposure,2013-09-01T00:00:00Z,6
Drug exposure,2013-10-01T00:00:00Z,7
Drug exposure,2013-11-01T00:00:00Z,14
Drug exposure,2013-12-01T00:00:00Z,11
Drug exposure,2014-01-01T00:00:00Z,25
Drug exposure,2014-02-01T00:00:00Z,34
Drug exposure,2014-03-01T00:00:00Z,18
Drug exposure,2014-04-01T00:00:00Z,15
Drug exposure,2014-05-01T00:00:00Z,20
Drug exposure,2014-06-01T00:00:00Z,32
Drug exposure,2014-07-01T00:00:00Z,9
Drug exposure,2014-08-01T00:00:00Z,24
Drug exposure,2014-09-01T00:00:00Z,12
Drug exposure,2014-10-01T00:00:00Z,10
Drug exposure,2014-11-01T00:00:00Z,10
Drug exposure,2014-12-01T00:00:00Z,18
Drug exposure,2015-01-01T00:00:00Z,13
Drug exposure,2015-02-01T00:00:00Z,22
Drug exposure,2015-03-01T00:00:00Z,21
Drug exposure,2015-04-01T00:00:00Z,15
Drug exposure,2015-05-01T00:00:00Z,15
Drug exposure,2015-06-01T00:00:00Z,25
Drug exposure,2015-07-01T00:00:00Z,11
Drug exposure,2015-08-01T00:00:00Z,27
Drug exposure,2015-09-01T00:00:00Z,14
Drug exposure,2015-10-01T00:00:00Z,10
Drug exposure,2015-11-01T00:00:00Z,12
Drug exposure,2015-12-01T00:00:00Z,13
Drug exposure,2016-01-01T00:00:00Z,22
Drug exposure,2016-02-01T00:00:00Z,22
Drug exposure,2016-03-01T00:00:00Z,17
Drug exposure,2016-04-01T00:00:00Z,24
Drug exposure,2016-05-01T00:00:00Z,13
Drug exposure,2016-06-01T00:00:00Z,27
Drug exposure,2016-07-01T00:00:00Z,6
Drug exposure,2016-08-01T00:00:00Z,22
Drug exposure,2016-09-01T00:00:00Z,7
Drug exposure,2016-10-01T00:00:00Z,10
Drug exposure,2016-11-01T00:00:00Z,16
Drug exposure,2016-12-01T00:00:00Z,20
Drug exposure,2017-01-01T00:00:00Z,19
Drug exposure,2017-02-01T00:00:00Z,27
Drug exposure,2017-03-01T00:00:00Z,20
Drug exposure,2017-04-01T00:00:00Z,22
Drug exposure,2017-05-01T00:00:00Z,19
Drug exposure,2017-06-01T00:00:00Z,17
Drug exposure,2017-07-01T00:00:00Z,16
Drug exposure,2017-08-01T00:00:00Z,22
Drug exposure,2017-09-01T00:00:00Z,20
Drug exposure,2017-10-01T00:00:00Z,12
Drug exposure,2017-11-01T00:00:00Z,13
Drug exposure,2017-12-01T00:00:00Z,25
Drug exposure,2018-01-01T00:00:00Z,18
Drug exposure,2018-02-01T00:00:00Z,28
Drug exposure,2018-03-01T00:00:00Z,18
Drug exposure,2018-04-01T00:00:00Z,17
Drug exposure,2018-05-01T00:00:00Z,14
Drug exposure,2018-06-01T00:00:00Z,23
Drug exposure,2018-07-01T00:00:00Z,18
Drug exposure,2018-09-01T00:00:00Z,25
Drug exposure,2018-10-01T00:00:00Z,7
Drug exposure,2018-11-01T00:00:00Z,10
Drug exposure,2018-12-01T00:00:00Z,12
Drug exposure,2019-01-01T00:00:00Z,19
Drug exposure,2019-02-01T00:00:00Z,13
Drug exposure,2019-03-01T00:00:00Z,17
Drug exposure,2019-04-01T00:00:00Z,17
Drug exposure,2019-05-01T00:00:00Z,27
Drug exposure,2019-06-01T00:00:00Z,30
Drug exposure,2019-07-01T00:00:00Z,17
Drug exposure,2019-08-01T00:00:00Z,9
Drug exposure,2019-09-01T00:00:00Z,20
Drug exposure,2019-10-01T00:00:00Z,8
Drug exposure,2019-11-01T00:00:00Z,16
Drug exposure,2019-12-01T00:00:00Z,23
Drug exposure,2020-01-01T00:00:00Z,18
Drug exposure,2020-02-01T00:00:00Z,19
Drug exposure,2020-03-01T00:00:00Z,56
Drug exposure,2020-04-01T00:00:00Z,23
Drug exposure,2020-05-01T00:00:00Z,27
Drug exposure,2020-06-01T00:00:00Z,18
Drug exposure,2020-07-01T00:00:00Z,17
Drug exposure,2020-09-01T00:00:00Z,24
Drug exposure,2020-10-01T00:00:00Z,19
Drug exposure,2020-11-01T00:00:00Z,11
Drug exposure,2020-12-01T00:00:00Z,14
Drug exposure,2021-01-01T00:00:00Z,36
Drug exposure,2021-02-01T00:00:00Z,20
Drug exposure,2021-03-01T00:00:00Z,40
Drug exposure,2021-04-01T00:00:00Z,17
Drug exposure,2021-05-01T00:00:00Z,33
Drug exposure,2021-06-01T00:00:00Z,10
Drug exposure,2021-07-01T00:00:00Z,24
Drug exposure,2021-08-01T00:00:00Z,12
Drug exposure,2021-09-01T00:00:00Z,23
Drug exposure,2021-10-01T00:00:00Z,14
Measurement,1952-09-01T00:00:00Z,20
Measurement,1952-10-01T00:00:00Z,9
Measurement,1952-12-01T00:00:00Z,9
Measurement,1953-02-01T00:00:00Z,9
Measurement,1953-05-01T00:00:00Z,9
Measurement,1953-08-01T00:00:00Z,10
Measurement,1953-11-01T00:00:00Z,9
Measurement,1954-02-01T00:00:00Z,9
Measurement,1954-08-01T00:00:00Z,9
Measurement,1955-02-01T00:00:00Z,11
Measurement,1955-08-01T00:00:00Z,11
Measurement,1956-02-01T00:00:00Z,11
Measurement,1956-08-01T00:00:00Z,11
Measurement,1957-08-01T00:00:00Z,9
Measurement,1958-04-01T00:00:00Z,9
Measurement,1959-04-01T00:00:00Z,28
Measurement,1960-01-01T00:00:00Z,14
Measurement,1960-05-01T00:00:00Z,31
Measurement,1961-05-01T00:00:00Z,17
Measurement,1961-09-01T00:00:00Z,17
Measurement,1962-05-01T00:00:00Z,17
Measurement,1963-03-01T00:00:00Z,14
Measurement,1963-05-01T00:00:00Z,18
Measurement,1964-05-01T00:00:00Z,28
Measurement,1964-07-01T00:00:00Z,36
Measurement,1964-08-01T00:00:00Z,9
Measurement,1965-02-01T00:00:00Z,111
Measurement,1965-05-01T00:00:00Z,17
Measurement,1965-08-01T00:00:00Z,74
Measurement,1966-02-01T00:00:00Z,9
Measurement,1966-06-01T00:00:00Z,17
Measurement,1966-08-01T00:00:00Z,74
Measurement,1967-02-01T00:00:00Z,9
Measurement,1977-08-01T00:00:00Z,8
Measurement,1978-08-01T00:00:00Z,8
Measurement,1979-09-01T00:00:00Z,8
Measurement,1980-09-01T00:00:00Z,19
Measurement,1980-10-01T00:00:00Z,8
Measurement,1981-09-01T00:00:00Z,8
Measurement,1982-01-01T00:00:00Z,14
Measurement,1982-09-01T00:00:00Z,8
Measurement,1983-08-01T00:00:00Z,14
Measurement,1983-09-01T00:00:00Z,8
Measurement,1984-10-01T00:00:00Z,12
Measurement,1985-10-01T00:00:00Z,19
Measurement,1986-09-01T00:00:00Z,8
Measurement,1990-11-01T00:00:00Z,20
Measurement,1991-01-01T00:00:00Z,9
Measurement,1991-03-01T00:00:00Z,13
Measurement,1991-04-01T00:00:00Z,9
Measurement,1992-02-01T00:00:00Z,9
Measurement,1993-02-01T00:00:00Z,9
Measurement,1994-02-01T00:00:00Z,20
Measurement,1994-03-01T00:00:00Z,12
Measurement,1995-02-01T00:00:00Z,9
Measurement,1995-03-01T00:00:00Z,8
Measurement,1996-02-01T00:00:00Z,9
Measurement,1996-04-01T00:00:00Z,19
Measurement,1997-03-01T00:00:00Z,9
Measurement,1997-04-01T00:00:00Z,12
Measurement,1998-03-01T00:00:00Z,8
Measurement,1998-04-01T00:00:00Z,8
Measurement,1998-12-01T00:00:00Z,12
Measurement,1999-01-01T00:00:00Z,8
Measurement,1999-03-01T00:00:00Z,19
Measurement,2000-03-01T00:00:00Z,8
Measurement,2001-01-01T00:00:00Z,8
Measurement,2003-01-01T00:00:00Z,23
Measurement,2005-01-01T00:00:00Z,8
Measurement,2007-01-01T00:00:00Z,20
Measurement,2007-02-01T00:00:00Z,17
Measurement,2008-01-01T00:00:00Z,25
Measurement,2008-02-01T00:00:00Z,21
Measurement,2008-12-01T00:00:00Z,8
Measurement,2009-01-01T00:00:00Z,23
Measurement,2009-02-01T00:00:00Z,28
Measurement,2009-07-01T00:00:00Z,17
Measurement,2009-12-01T00:00:00Z,8
Measurement,2010-01-01T00:00:00Z,8
Measurement,2010-03-01T00:00:00Z,17
Measurement,2010-07-01T00:00:00Z,17
Measurement,2010-10-01T00:00:00Z,21
Measurement,2010-12-01T00:00:00Z,13
Measurement,2011-01-01T00:00:00Z,8
Measurement,2011-03-01T00:00:00Z,33
Measurement,2011-05-01T00:00:00Z,12
Measurement,2011-08-01T00:00:00Z,32
Measurement,2011-11-01T00:00:00Z,38
Measurement,2011-12-01T00:00:00Z,231
Measurement,2012-01-01T00:00:00Z,182
Measurement,2012-02-01T00:00:00Z,162
Measurement,2012-03-01T00:00:00Z,255
Measurement,2012-04-01T00:00:00Z,156
Measurement,2012-05-01T00:00:00Z,78
Measurement,2012-06-01T00:00:00Z,110
Measurement,2012-07-01T00:00:00Z,110
Measurement,2012-08-01T00:00:00Z,90
Measurement,2012-09-01T00:00:00Z,91
Measurement,2012-10-01T00:00:00Z,65
Measurement,2012-11-01T00:00:00Z,110
Measurement,2012-12-01T00:00:00Z,124
Measurement,2013-01-01T00:00:00Z,252
Measurement,2013-02-01T00:00:00Z,142
Measurement,2013-03-01T00:00:00Z,235
Measurement,2013-04-01T00:00:00Z,170
Measurement,2013-05-01T00:00:00Z,179
Measurement,2013-06-01T00:00:00Z,85
Measurement,2013-07-01T00:00:00Z,78
Measurement,2013-08-01T00:00:00Z,205
Measurement,2013-09-01T00:00:00Z,56
Measurement,2013-10-01T00:00:00Z,88
Measurement,2013-11-01T00:00:00Z,150
Measurement,2013-12-01T00:00:00Z,72
Measurement,2014-01-01T00:00:00Z,244
Measurement,2014-02-01T00:00:00Z,278
Measurement,2014-03-01T00:00:00Z,289
Measurement,2014-04-01T00:00:00Z,171
Measurement,2014-05-01T00:00:00Z,218
Measurement,2014-06-01T00:00:00Z,117
Measurement,2014-07-01T00:00:00Z,98
Measurement,2014-08-01T00:00:00Z,141
Measurement,2014-09-01T00:00:00Z,143
Measurement,2014-10-01T00:00:00Z,80
Measurement,2014-11-01T00:00:00Z,128
Measurement,2014-12-01T00:00:00Z,143
Measurement,2015-01-01T00:00:00Z,167
Measurement,2015-02-01T00:00:00Z,210
Measurement,2015-03-01T00:00:00Z,306
Measurement,2015-04-01T00:00:00Z,260
Measurement,2015-05-01T00:00:00Z,187
Measurement,2015-06-01T00:00:00Z,233
Measurement,2015-07-01T00:00:00Z,177
Measurement,2015-08-01T00:00:00Z,225
Measurement,2015-09-01T00:00:00Z,199
Measurement,2015-10-01T00:00:00Z,70
Measurement,2015-11-01T00:00:00Z,187
Measurement,2015-12-01T00:00:00Z,79
Measurement,2016-01-01T00:00:00Z,342
Measurement,2016-02-01T00:00:00Z,380
Measurement,2016-03-01T00:00:00Z,285
Measurement,2016-04-01T00:00:00Z,276
Measurement,2016-05-01T00:00:00Z,274
Measurement,2016-06-01T00:00:00Z,184
Measurement,2016-07-01T00:00:00Z,116
Measurement,2016-08-01T00:00:00Z,198
Measurement,2016-09-01T00:00:00Z,241
Measurement,2016-10-01T00:00:00Z,154
Measurement,2016-11-01T00:00:00Z,279
Measurement,2016-12-01T00:00:00Z,228
Measurement,2017-01-01T00:00:00Z,317
Measurement,2017-02-01T00:00:00Z,234
Measurement,2017-03-01T00:00:00Z,217
Measurement,2017-04-01T00:00:00Z,295
Measurement,2017-05-01T00:00:00Z,230
Measurement,2017-06-01T00:00:00Z,184
Measurement,2017-07-01T00:00:00Z,150
Measurement,2017-08-01T00:00:00Z,167
Measurement,2017-09-01T00:00:00Z,140
Measurement,2017-10-01T00:00:00Z,141
Measurement,2017-11-01T00:00:00Z,142
Measurement,2017-12-01T00:00:00Z,215
Measurement,2018-01-01T00:00:00Z,310
Measurement,2018-02-01T00:00:00Z,244
Measurement,2018-03-01T00:00:00Z,225
Measurement,2018-04-01T00:00:00Z,236
Measurement,2018-05-01T00:00:00Z,173
Measurement,2018-06-01T00:00:00Z,187
Measurement,2018-07-01T00:00:00Z,59
Measurement,2018-08-01T00:00:00Z,49
Measurement,2018-09-01T00:00:00Z,166
Measurement,2018-10-01T00:00:00Z,89
Measurement,2018-11-01T00:00:00Z,147
Measurement,2018-12-01T00:00:00Z,168
Measurement,2019-01-01T00:00:00Z,227
Measurement,2019-02-01T00:00:00Z,192
Measurement,2019-03-01T00:00:00Z,246
Measurement,2019-04-01T00:00:00Z,280
Measurement,2019-05-01T00:00:00Z,239
Measurement,2019-06-01T00:00:00Z,182
Measurement,2019-07-01T00:00:00Z,81
Measurement,2019-08-01T00:00:00Z,118
Measurement,2019-09-01T00:00:00Z,116
Measurement,2019-10-01T00:00:00Z,109
Measurement,2019-11-01T00:00:00Z,117
Measurement,2019-12-01T00:00:00Z,171
Measurement,2020-01-01T00:00:00Z,175
Measurement,2020-02-01T00:00:00Z,1491
Measurement,2020-03-01T00:00:00Z,7841
Measurement,2020-04-01T00:00:00Z,237
Measurement,2020-05-01T00:00:00Z,244
Measurement,2020-06-01T00:00:00Z,203
Measurement,2020-07-01T00:00:00Z,151
Measurement,2020-08-01T00:00:00Z,53
Measurement,2020-09-01T00:00:00Z,109
Measurement,2020-10-01T00:00:00Z,215
Measurement,2020-11-01T00:00:00Z,110
Measurement,2020-12-01T00:00:00Z,219
Measurement,2021-01-01T00:00:00Z,237
Measurement,2021-02-01T00:00:00Z,183
Measurement,2021-03-01T00:00:00Z,375
Measurement,2021-04-01T00:00:00Z,223
Measurement,2021-05-01T00:00:00Z,287
Measurement,2021-06-01T00:00:00Z,129
Measurement,2021-07-01T00:00:00Z,160
Measurement,2021-08-01T00:00:00Z,111
Measurement,2021-09-01T00:00:00Z,139
Measurement,2021-10-01T00:00:00Z,162
Measurement,2021-11-01T00:00:00Z,39
Observation,1964-07-01T00:00:00Z,8
Observation,1995-07-01T00:00:00Z,6
Observation,2005-08-01T00:00:00Z,6
Observation,2011-12-01T00:00:00Z,11
Observation,2012-01-01T00:00:00Z,12
Observation,2012-02-01T00:00:00Z,10
Observation,2012-03-01T00:00:00Z,14
Observation,2012-04-01T00:00:00Z,8
Observation,2012-06-01T00:00:00Z,6
Observation,2012-07-01T00:00:00Z,6
Observation,2012-08-01T00:00:00Z,7
Observation,2012-11-01T00:00:00Z,8
Observation,2012-12-01T00:00:00Z,7
Observation,2013-01-01T00:00:00Z,14
Observation,2013-02-01T00:00:00Z,8
Observation,2013-03-01T00:00:00Z,13
Observation,2013-04-01T00:00:00Z,8
Observation,2013-05-01T00:00:00Z,9
Observation,2013-06-01T00:00:00Z,6
Observation,2013-08-01T00:00:00Z,14
Observation,2013-10-01T00:00:00Z,8
Observation,2013-11-01T00:00:00Z,10
Observation,2013-12-01T00:00:00Z,6
Observation,2014-01-01T00:00:00Z,19
Observation,2014-02-01T00:00:00Z,170
Observation,2014-03-01T00:00:00Z,59
Observation,2014-04-01T00:00:00Z,19
Observation,2014-05-01T00:00:00Z,16
Observation,2014-06-01T00:00:00Z,12
Observation,2014-07-01T00:00:00Z,12
Observation,2014-08-01T00:00:00Z,12
Observation,2014-09-01T00:00:00Z,15
Observation,2014-10-01T00:00:00Z,10
Observation,2014-11-01T00:00:00Z,13
Observation,2014-12-01T00:00:00Z,14
Observation,2015-01-01T00:00:00Z,24
Observation,2015-02-01T00:00:00Z,16
Observation,2015-03-01T00:00:00Z,12
Observation,2015-04-01T00:00:00Z,17
Observation,2015-05-01T00:00:00Z,7
Observation,2015-06-01T00:00:00Z,14
Observation,2015-07-01T00:00:00Z,13
Observation,2015-08-01T00:00:00Z,14
Observation,2015-09-01T00:00:00Z,18
Observation,2015-10-01T00:00:00Z,8
Observation,2015-11-01T00:00:00Z,12
Observation,2015-12-01T00:00:00Z,9
Observation,2016-01-01T00:00:00Z,20
Observation,2016-02-01T00:00:00Z,17
Observation,2016-03-01T00:00:00Z,12
Observation,2016-04-01T00:00:00Z,19
Observation,2016-05-01T00:00:00Z,15
Observation,2016-06-01T00:00:00Z,15
Observation,2016-08-01T00:00:00Z,8
Observation,2016-09-01T00:00:00Z,14
Observation,2016-10-01T00:00:00Z,6
Observation,2016-11-01T00:00:00Z,13
Observation,2016-12-01T00:00:00Z,11
Observation,2017-01-01T00:00:00Z,11
Observation,2017-02-01T00:00:00Z,12
Observation,2017-03-01T00:00:00Z,13
Observation,2017-04-01T00:00:00Z,15
Observation,2017-05-01T00:00:00Z,9
Observation,2017-06-01T00:00:00Z,10
Observation,2017-08-01T00:00:00Z,9
Observation,2017-09-01T00:00:00Z,12
Observation,2017-10-01T00:00:00Z,7
Observation,2017-11-01T00:00:00Z,17
Observation,2017-12-01T00:00:00Z,18
Observation,2018-01-01T00:00:00Z,8
Observation,2018-02-01T00:00:00Z,12
Observation,2018-03-01T00:00:00Z,16
Observation,2018-04-01T00:00:00Z,13
Observation,2018-05-01T00:00:00Z,9
Observation,2018-06-01T00:00:00Z,9
Observation,2018-09-01T00:00:00Z,9
Observation,2018-10-01T00:00:00Z,6
Observation,2018-11-01T00:00:00Z,10
Observation,2018-12-01T00:00:00Z,10
Observation,2019-01-01T00:00:00Z,11
Observation,2019-02-01T00:00:00Z,11
Observation,2019-03-01T00:00:00Z,15
Observation,2019-04-01T00:00:00Z,13
Observation,2019-05-01T00:00:00Z,12
Observation,2019-06-01T00:00:00Z,10
Observation,2019-08-01T00:00:00Z,7
Observation,2019-09-01T00:00:00Z,8
Observation,2019-10-01T00:00:00Z,9
Observation,2019-11-01T00:00:00Z,9
Observation,2019-12-01T00:00:00Z,13
Observation,2020-01-01T00:00:00Z,9
Observation,2020-02-01T00:00:00Z,32
